cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos
19618395;Empresa Comercial 2977;2;2018-12-07;4711302;147951.49276281268;RJ;Rio de Janeiro;500000;2000000;0.07397574638140633;7.523613963039014
46566791;Empresa Comercial 2978;2;2018-12-08;4711302;9260.74208674458;RJ;Duque de Caxias;500000;2000000;0.00463037104337229;7.520876112251882
59626984;Empresa Comercial 2980;2;2018-12-10;4781400;116031.82713248311;RJ;Duque de Caxias;80000;150000;0.7735455142165542;7.515400410677618
86914300;Empresa Comercial 2981;2;2018-12-11;4711302;11627.763919163172;RJ;Niterói;500000;2000000;0.005813881959581586;7.512662559890486
84313640;Empresa Comercial 2982;2;2018-12-12;4711302;67896.57564443088;RJ;Niterói;500000;2000000;0.03394828782221544;7.509924709103354
15051646;Empresa Comercial 2984;2;2018-12-14;5611201;79870.2438430971;RJ;Duque de Caxias;45000;90000;0.88744715381219;7.5044490075290895
80734518;Empresa Comercial 2985;2;2018-12-16;4711302;171265.91657847806;RJ;Rio de Janeiro;500000;2000000;0.08563295828923903;7.498973305954825
10285711;Empresa Comercial 2986;2;2018-12-17;4711302;100200.58599955896;RJ;Duque de Caxias;500000;2000000;0.05010029299977948;7.496235455167693
99164252;Empresa Comercial 2987;2;2018-12-18;4711302;77608.61030892811;RJ;Rio de Janeiro;500000;2000000;0.03880430515446406;7.493497604380561
27353135;Empresa Comercial 2989;2;2018-12-20;4711302;2357175.9910851493;RJ;Niterói;500000;2000000;1.1785879955425747;7.488021902806297
24689949;Empresa Comercial 2990;2;2018-12-21;4711302;20827.96053965426;RJ;Niterói;500000;2000000;0.010413980269827131;7.485284052019165
97217186;Empresa Comercial 2991;2;2018-12-22;4711302;252147.88047191547;RJ;Rio de Janeiro;500000;2000000;0.12607394023595775;7.482546201232033
86350218;Empresa Comercial 2992;2;2018-12-23;4711302;26795.46024186649;RJ;Rio de Janeiro;500000;2000000;0.013397730120933246;7.479808350444901
43976813;Empresa Comercial 2993;2;2018-12-24;4711302;140718.5794690027;RJ;Duque de Caxias;500000;2000000;0.07035928973450135;7.477070499657769
61308081;Empresa Comercial 2994;2;2018-12-25;5611201;67951.43447594532;RJ;Duque de Caxias;45000;90000;0.7550159386216148;7.474332648870637
19909551;Empresa Comercial 2998;2;2018-12-30;4711302;81660.21479523666;RJ;Niterói;500000;2000000;0.04083010739761833;7.460643394934976
91061139;Empresa Comercial 2999;2;2018-12-31;4711302;139786.78029371233;RJ;Rio de Janeiro;500000;2000000;0.06989339014685617;7.457905544147844
16336356;Empresa Comercial 3000;2;2019-01-01;4781400;106374.9790130411;RJ;Niterói;80000;150000;0.7091665267536074;7.455167693360712
32456258;Empresa Comercial 3001;2;2019-01-02;4781400;59249.722016654734;RJ;Niterói;80000;150000;0.39499814677769823;7.452429842573579
94287147;Empresa Comercial 3002;2;2019-01-03;4781400;127827.4081576288;RJ;Niterói;80000;150000;0.8521827210508587;7.449691991786447
10460796;Empresa Comercial 3004;2;2019-01-05;4711302;9058.383572682274;RJ;Rio de Janeiro;500000;2000000;0.004529191786341137;7.444216290212183
15994376;Empresa Comercial 3006;2;2019-01-08;4711302;13912.07674589774;RJ;Duque de Caxias;500000;2000000;0.00695603837294887;7.436002737850787
65620931;Empresa Comercial 3007;2;2019-01-09;4711302;35943.96330938871;RJ;Duque de Caxias;500000;2000000;0.017971981654694356;7.433264887063655
82098768;Empresa Comercial 3008;2;2019-01-10;5611201;128320.61522213968;RJ;Rio de Janeiro;45000;90000;1.4257846135793297;7.430527036276523
19392609;Empresa Comercial 3009;2;2019-01-11;5611201;306698.94337561814;RJ;Rio de Janeiro;45000;90000;3.4077660375068684;7.427789185489391
27089239;Empresa Comercial 3010;2;2019-01-12;4781400;326588.27903794195;RJ;Rio de Janeiro;80000;150000;2.1772551935862796;7.425051334702259
84931500;Empresa Comercial 3013;2;2019-01-15;5611201;136202.69061165384;RJ;Niterói;45000;90000;1.513363229018376;7.416837782340862
39851990;Empresa Comercial 3014;2;2019-01-16;4711302;28861.65293837901;RJ;Duque de Caxias;500000;2000000;0.014430826469189506;7.41409993155373
29012021;Empresa Comercial 3017;2;2019-01-20;4781400;355484.91499482054;RJ;Niterói;80000;150000;2.3698994332988037;7.403148528405202
45104616;Empresa Comercial 3019;2;2019-01-22;4781400;41632.90998480504;RJ;Duque de Caxias;80000;150000;0.2775527332320336;7.397672826830938
46827955;Empresa Comercial 3021;2;2019-01-24;5611201;171563.28513797236;RJ;Duque de Caxias;45000;90000;1.9062587237552484;7.392197125256674
35254492;Empresa Comercial 3022;2;2019-01-25;4711302;342200.1244887408;RJ;Rio de Janeiro;500000;2000000;0.1711000622443704;7.389459274469542
71555093;Empresa Comercial 3023;2;2019-01-26;5611201;13831.929247494236;RJ;Rio de Janeiro;45000;90000;0.15368810274993594;7.38672142368241
67293031;Empresa Comercial 3024;2;2019-01-27;5611201;141309.39589056053;RJ;Duque de Caxias;45000;90000;1.5701043987840058;7.383983572895278
55562388;Empresa Comercial 3025;2;2019-01-28;4711302;131263.28856738005;RJ;Duque de Caxias;500000;2000000;0.06563164428369002;7.381245722108145
42436728;Empresa Comercial 3028;2;2019-02-01;4781400;146056.89869793618;RJ;Rio de Janeiro;80000;150000;0.9737126579862412;7.370294318959616
74999068;Empresa Comercial 3029;2;2019-02-02;4781400;36847.82276878838;RJ;Niterói;80000;150000;0.2456521517919225;7.367556468172484
72730418;Empresa Comercial 3030;2;2019-02-03;4711302;52892.3376564214;RJ;Duque de Caxias;500000;2000000;0.0264461688282107;7.364818617385352
90244867;Empresa Comercial 3031;2;2019-02-04;5611201;158392.48461908146;RJ;Rio de Janeiro;45000;90000;1.7599164957675717;7.36208076659822
96656822;Empresa Comercial 3032;2;2019-02-05;4711302;99751.6461022049;RJ;Duque de Caxias;500000;2000000;0.049875823051102455;7.359342915811088
63102022;Empresa Comercial 3033;2;2019-02-06;4781400;297803.66090976715;RJ;Niterói;80000;150000;1.9853577393984476;7.356605065023956
38748123;Empresa Comercial 3034;2;2019-02-07;4781400;67869.6061304549;RJ;Niterói;80000;150000;0.45246404086969927;7.353867214236824
76290435;Empresa Comercial 3036;2;2019-02-09;5611201;633621.1203380721;RJ;Duque de Caxias;45000;90000;7.040234670423023;7.34839151266256
33623755;Empresa Comercial 3038;2;2019-02-12;4711302;9413.200855848892;RJ;Duque de Caxias;500000;2000000;0.004706600427924446;7.340177960301164
91248172;Empresa Comercial 3039;2;2019-02-13;4711302;225927.33366357232;RJ;Duque de Caxias;500000;2000000;0.11296366683178616;7.337440109514032
18659522;Empresa Comercial 3040;2;2019-02-14;5611201;22536.505607546333;RJ;Rio de Janeiro;45000;90000;0.2504056178616259;7.3347022587268995
64441451;Empresa Comercial 3041;2;2019-02-15;4711302;9180.496966936596;RJ;Niterói;500000;2000000;0.004590248483468298;7.3319644079397674
65967937;Empresa Comercial 3042;2;2019-02-16;4711302;52967.89288780095;RJ;Niterói;500000;2000000;0.026483946443900473;7.329226557152635
27811802;Empresa Comercial 3044;2;2019-02-18;4711302;261653.13773700083;RJ;Duque de Caxias;500000;2000000;0.13082656886850041;7.323750855578371
36912512;Empresa Comercial 3046;2;2019-02-20;4781400;604387.565099997;RJ;Niterói;80000;150000;4.02925043399998;7.318275154004107
91428039;Empresa Comercial 3047;2;2019-02-21;4781400;191465.73637290328;RJ;Duque de Caxias;80000;150000;1.276438242486022;7.315537303216975
49101526;Empresa Comercial 3048;2;2019-02-23;5611201;86258.6033934163;RJ;Niterói;45000;90000;0.9584289265935144;7.310061601642711
13100581;Empresa Comercial 3049;2;2019-02-24;4781400;185060.7071033017;RJ;Niterói;80000;150000;1.2337380473553448;7.307323750855578
46216069;Empresa Comercial 3050;2;2019-02-25;4711302;56666616.07084678;RJ;Duque de Caxias;500000;2000000;28.33330803542339;7.304585900068446
28861720;Empresa Comercial 3052;2;2019-02-27;4781400;220121.99905092697;RJ;Rio de Janeiro;80000;150000;1.4674799936728464;7.299110198494182
22545745;Empresa Comercial 3053;2;2019-02-28;4781400;422978.845165066;RJ;Duque de Caxias;80000;150000;2.819858967767107;7.29637234770705
46575804;Empresa Comercial 3055;2;2019-03-02;4781400;188007.3471790016;RJ;Rio de Janeiro;80000;150000;1.2533823145266774;7.2908966461327855
26077579;Empresa Comercial 3056;2;2019-03-03;5611201;290376.12871512666;RJ;Duque de Caxias;45000;90000;3.226401430168074;7.2881587953456535
54331269;Empresa Comercial 3057;2;2019-03-04;4781400;468106.7568716056;RJ;Niterói;80000;150000;3.1207117124773704;7.285420944558521
71842137;Empresa Comercial 3058;2;2019-03-06;5611201;40542.50537620994;RJ;Duque de Caxias;45000;90000;0.45047228195788824;7.279945242984257
14854042;Empresa Comercial 3059;2;2019-03-07;5611201;110155.43493665816;RJ;Rio de Janeiro;45000;90000;1.2239492770739795;7.277207392197125
74528007;Empresa Comercial 3060;2;2019-03-08;5611201;176175.45305298694;RJ;Duque de Caxias;45000;90000;1.957505033922077;7.274469541409993
96357458;Empresa Comercial 3061;2;2019-03-09;4781400;47646.70983425156;RJ;Niterói;80000;150000;0.3176447322283437;7.271731690622861
13830121;Empresa Comercial 3062;2;2019-03-10;5611201;142621.03839499006;RJ;Rio de Janeiro;45000;90000;1.5846782043887784;7.268993839835729
21951552;Empresa Comercial 3063;2;2019-03-11;5611201;49675.77774637395;RJ;Duque de Caxias;45000;90000;0.5519530860708216;7.266255989048597
65685560;Empresa Comercial 3064;2;2019-03-12;4781400;65847.5984177904;RJ;Niterói;80000;150000;0.438983989451936;7.263518138261465
90947292;Empresa Comercial 3065;2;2019-03-13;5611201;92380.1205992627;RJ;Niterói;45000;90000;1.0264457844362522;7.260780287474333
67084656;Empresa Comercial 3067;2;2019-03-15;4711302;94502.70563342005;RJ;Rio de Janeiro;500000;2000000;0.04725135281671002;7.255304585900069
14268173;Empresa Comercial 3069;2;2019-03-18;4781400;58199.1366530026;RJ;Niterói;80000;150000;0.38799424435335067;7.2470910335386725
83143586;Empresa Comercial 3070;2;2019-03-19;4711302;30968.317181997107;RJ;Rio de Janeiro;500000;2000000;0.015484158590998554;7.24435318275154
52812847;Empresa Comercial 3071;2;2019-03-20;5611201;12276.152039742308;RJ;Niterói;45000;90000;0.1364016893304701;7.241615331964408
93719991;Empresa Comercial 3073;2;2019-03-22;4781400;135820.85399186765;RJ;Rio de Janeiro;80000;150000;0.9054723599457843;7.236139630390143
33647205;Empresa Comercial 3076;2;2019-03-25;5611201;22236.79080452372;RJ;Rio de Janeiro;45000;90000;0.24707545338359688;7.227926078028747
54607536;Empresa Comercial 3077;2;2019-03-26;5611201;212518.9736621716;RJ;Duque de Caxias;45000;90000;2.3613219295796846;7.225188227241615
88369648;Empresa Comercial 3079;2;2019-03-29;5611201;458926.987817437;RJ;Rio de Janeiro;45000;90000;5.099188753527078;7.216974674880219
11369277;Empresa Comercial 3080;2;2019-03-30;4711302;192931.3808007553;RJ;Niterói;500000;2000000;0.09646569040037764;7.214236824093087
33499306;Empresa Comercial 3082;2;2019-04-01;4781400;56276.9748567333;RJ;Rio de Janeiro;80000;150000;0.375179832378222;7.208761122518823
10749971;Empresa Comercial 3083;2;2019-04-02;4781400;116255.59746950938;RJ;Niterói;80000;150000;0.7750373164633958;7.2060232717316905
71313915;Empresa Comercial 3084;2;2019-04-03;4781400;17367.84986854527;RJ;Niterói;80000;150000;0.11578566579030179;7.2032854209445585
14460276;Empresa Comercial 3086;2;2019-04-05;4781400;34011.84347206759;RJ;Niterói;80000;150000;0.22674562314711724;7.197809719370294
62565354;Empresa Comercial 3089;2;2019-04-08;4781400;6593.502692420779;RJ;Duque de Caxias;80000;150000;0.043956684616138525;7.189596167008898
66426293;Empresa Comercial 3090;2;2019-04-10;4711302;172906.3927513796;RJ;Duque de Caxias;500000;2000000;0.08645319637568981;7.184120465434634
27962327;Empresa Comercial 3091;2;2019-04-11;4711302;87666.48179362502;RJ;Duque de Caxias;500000;2000000;0.04383324089681251;7.181382614647502
24226224;Empresa Comercial 3092;2;2019-04-12;5611201;112263.6384401137;RJ;Duque de Caxias;45000;90000;1.2473737604457078;7.17864476386037
96278999;Empresa Comercial 3094;2;2019-04-14;4711302;125371.41010093974;RJ;Duque de Caxias;500000;2000000;0.06268570505046987;7.173169062286106
11500948;Empresa Comercial 3095;2;2019-04-15;4781400;585583.5089862613;RJ;Niterói;80000;150000;3.903890059908409;7.170431211498974
16327090;Empresa Comercial 3096;2;2019-04-16;4711302;16442.230750501592;RJ;Duque de Caxias;500000;2000000;0.008221115375250797;7.167693360711842
30885050;Empresa Comercial 3097;2;2019-04-17;5611201;55093.96326172934;RJ;Niterói;45000;90000;0.6121551473525482;7.1649555099247095
41834022;Empresa Comercial 3098;2;2019-04-18;4781400;46758.326856404085;RJ;Rio de Janeiro;80000;150000;0.3117221790426939;7.162217659137577
62740278;Empresa Comercial 3099;2;2019-04-19;5611201;47862.45325659936;RJ;Duque de Caxias;45000;90000;0.5318050361844373;7.1594798083504445
73388426;Empresa Comercial 3101;2;2019-04-22;5611201;260652.79801872023;RJ;Rio de Janeiro;45000;90000;2.8961422002080024;7.151266255989048
68426861;Empresa Comercial 3102;2;2019-04-23;5611201;371033.63370760746;RJ;Rio de Janeiro;45000;90000;4.122595930084527;7.148528405201916
48456876;Empresa Comercial 3105;2;2019-04-26;4781400;156961.1254768418;RJ;Niterói;80000;150000;1.0464075031789453;7.14031485284052
94078592;Empresa Comercial 3106;2;2019-04-27;4781400;115667.55189767912;RJ;Duque de Caxias;80000;150000;0.7711170126511941;7.137577002053388
73876263;Empresa Comercial 3107;2;2019-04-28;4781400;90394.42729518024;RJ;Rio de Janeiro;80000;150000;0.6026295153012016;7.134839151266256
76907755;Empresa Comercial 3108;2;2019-04-29;4711302;36974.43595848073;RJ;Duque de Caxias;500000;2000000;0.018487217979240366;7.132101300479124
30491595;Empresa Comercial 3110;2;2019-05-01;5611201;81927.85836803379;RJ;Duque de Caxias;45000;90000;0.9103095374225977;7.12662559890486
15845447;Empresa Comercial 3112;2;2019-05-04;4781400;221337.2650093988;RJ;Rio de Janeiro;80000;150000;1.4755817667293254;7.1184120465434635
73105980;Empresa Comercial 3113;2;2019-05-05;4711302;26580.32713455024;RJ;Rio de Janeiro;500000;2000000;0.01329016356727512;7.115674195756331
45103852;Empresa Comercial 3114;2;2019-05-06;5611201;18902.688126472764;RJ;Niterói;45000;90000;0.2100298680719196;7.112936344969199
70796171;Empresa Comercial 3115;2;2019-05-07;4781400;363146.209911132;RJ;Duque de Caxias;80000;150000;2.42097473274088;7.110198494182067
88846396;Empresa Comercial 3116;2;2019-05-08;4711302;120021.76716421563;RJ;Niterói;500000;2000000;0.060010883582107814;7.107460643394935
76475936;Empresa Comercial 3117;2;2019-05-09;4781400;297579.10293992376;RJ;Niterói;80000;150000;1.9838606862661583;7.104722792607803
58491820;Empresa Comercial 3118;2;2019-05-10;4711302;13986.566375750415;RJ;Duque de Caxias;500000;2000000;0.006993283187875208;7.101984941820671
81009243;Empresa Comercial 3120;2;2019-05-12;4711302;121292.42878256732;RJ;Duque de Caxias;500000;2000000;0.06064621439128366;7.096509240246407
21353540;Empresa Comercial 3122;2;2019-05-15;4781400;20406.271684736777;RJ;Rio de Janeiro;80000;150000;0.13604181123157852;7.08829568788501
58968538;Empresa Comercial 3125;2;2019-05-18;4781400;15315498.692447037;RJ;Rio de Janeiro;80000;150000;102.10332461631357;7.080082135523614
95407062;Empresa Comercial 3127;2;2019-05-20;4781400;743488.876663392;RJ;Duque de Caxias;80000;150000;4.95659251108928;7.0746064339493495
49980720;Empresa Comercial 3130;2;2019-05-23;5611201;12332.589063740455;RJ;Niterói;45000;90000;0.13702876737489394;7.066392881587953
53144878;Empresa Comercial 3131;2;2019-05-25;4781400;28956.10681098793;RJ;Niterói;80000;150000;0.19304071207325288;7.060917180013689
38751505;Empresa Comercial 3132;2;2019-05-26;4711302;69355.07394332378;RJ;Rio de Janeiro;500000;2000000;0.034677536971661885;7.058179329226557
99067457;Empresa Comercial 3133;2;2019-05-27;4711302;270721.21812107734;RJ;Niterói;500000;2000000;0.13536060906053868;7.055441478439425
92054816;Empresa Comercial 3136;2;2019-05-30;5611201;150005.09075990922;RJ;Niterói;45000;90000;1.6667232306656579;7.047227926078029
21044590;Empresa Comercial 3139;2;2019-06-02;5611201;21395.83841117822;RJ;Rio de Janeiro;45000;90000;0.23773153790198023;7.039014373716633
64536603;Empresa Comercial 3140;2;2019-06-03;4711302;96821.8276403979;RJ;Niterói;500000;2000000;0.04841091382019895;7.036276522929501
88742439;Empresa Comercial 3141;2;2019-06-04;4711302;75691.44235793047;RJ;Rio de Janeiro;500000;2000000;0.03784572117896524;7.0335386721423685
85935097;Empresa Comercial 3144;2;2019-06-08;5611201;7624.719512240816;RJ;Duque de Caxias;45000;90000;0.08471910569156461;7.02258726899384
46855538;Empresa Comercial 3145;2;2019-06-09;4781400;772342.7175051413;RJ;Niterói;80000;150000;5.148951450034275;7.019849418206708
62925374;Empresa Comercial 3149;2;2019-06-13;4711302;30415.60352338024;RJ;Duque de Caxias;500000;2000000;0.015207801761690119;7.008898015058179
88039489;Empresa Comercial 3150;2;2019-06-14;4781400;36467.0363855865;RJ;Rio de Janeiro;80000;150000;0.24311357590391;7.006160164271047
66002354;Empresa Comercial 3151;2;2019-06-15;5611201;252550.50919105136;RJ;Duque de Caxias;45000;90000;2.8061167687894595;7.003422313483915
31227468;Empresa Comercial 3152;2;2019-06-17;4711302;50334.320754046494;RJ;Rio de Janeiro;500000;2000000;0.025167160377023247;6.997946611909651
19249677;Empresa Comercial 3154;2;2019-06-19;5611201;52522.04237635987;RJ;Rio de Janeiro;45000;90000;0.5835782486262208;6.992470910335387
69576882;Empresa Comercial 3156;2;2019-06-21;4711302;114165.3665047588;RJ;Niterói;500000;2000000;0.0570826832523794;6.9869952087611225
90846200;Empresa Comercial 3158;2;2019-06-23;4781400;217727.39019173733;RJ;Niterói;80000;150000;1.4515159346115822;6.981519507186858
76994946;Empresa Comercial 3159;2;2019-06-24;4781400;7937418.44943305;RJ;Duque de Caxias;80000;150000;52.91612299622033;6.978781656399726
32432851;Empresa Comercial 3160;2;2019-06-25;4781400;390771.12568945327;RJ;Duque de Caxias;80000;150000;2.6051408379296883;6.976043805612594
65306693;Empresa Comercial 3161;2;2019-06-26;5611201;234170.64105914984;RJ;Duque de Caxias;45000;90000;2.6018960117683316;6.973305954825462
80943106;Empresa Comercial 3163;2;2019-06-29;5611201;246534.41133631885;RJ;Niterói;45000;90000;2.7392712370702093;6.965092402464066
21671439;Empresa Comercial 3164;2;2019-06-30;4781400;158973.20757656882;RJ;Duque de Caxias;80000;150000;1.0598213838437922;6.962354551676934
60279504;Empresa Comercial 3167;2;2019-07-03;4711302;132935.45522634086;RJ;Rio de Janeiro;500000;2000000;0.06646772761317042;6.954140999315538
77792893;Empresa Comercial 3169;2;2019-07-05;5611201;156854.60750464935;RJ;Rio de Janeiro;45000;90000;1.7428289722738817;6.9486652977412735
15337355;Empresa Comercial 3170;2;2019-07-06;4711302;58064.18514283229;RJ;Duque de Caxias;500000;2000000;0.029032092571416146;6.945927446954141
69230626;Empresa Comercial 3171;2;2019-07-07;5611201;35243.47970828104;RJ;Duque de Caxias;45000;90000;0.39159421898090047;6.9431895961670085
